Store name,Store Address,Store timings,Store Phone Number,latitude,longitude
V-Mart,"No 339/1, 340A/1/1B1, Spectra Blk B, Old Mahabalipuram Road, Thoraipakkam, Okkiam, Chennai, Tamil Nadu, 600097",11:00 AM to 10:00 PM,0928 9062 260,12.928963,80.231563
V-Mart,"Erikari Road, Bangalore Road, Santhi Nagar, Krishnagiri, Tamil Nadu, 635001",10:00 AM to 10:00 PM,0880 0192 731,12.5267521,78.2136332
V-Mart,"Shop No 01, 2Nd Floor, Mall Of Mysore, Mg Road, Indira Nagar Extension, Near Zoo, Nazarabad, Mysore, Karnataka, 570010",10:30 AM to 09:30 PM,0928 9062 302,12.2979261,76.6646234
V-Mart,"Ts No 4 , Arvind Lifestyle Brands Ltd, Ward G, Block No 9, Kamaraj Salai, Ilango Nagar, Puducherry, Puducherry, 605001",11:00 AM to 10:00 PM,0928 9062 241,11.937286,79.823166
Unlimited Fashion Store,"Shop No 43/642, Abhi Dhana Tower, Narangapuram Juma Masjid, Thalassery Bus Stand, Thalassery, Kannur, kerala, 670102",10:30 AM to 09:00 PM,0959 9298 110,11.748306,75.493889
V-Mart,"Door No 180/1 To 4, Old No Sf No 58/1B/2, New Bus Stand Main Road, Opposite Arrs Multiplex Theaters, Meyyanur, Salem, Tamil Nadu, 636004",11:00 AM to 10:00 PM,0928 9062 266,11.667661,78.133622
Unlimited Fashion Store,"Supavi Complex, Kumbakonam-Chennai National Highway, Opposite NLCIL Archgate, Neyveli, Cuddalore, Tamil Nadu, 607308",10:30 AM to 09:30 PM,0880 0723 284,11.6197564,79.5496839
V-Mart,"KMK Nagar, Teachers Colony, Kumalan Kuttai, Perundurai Road, Near KVB Bank, Palayapalayam, Erode, Tamil Nadu, 638011",11:00 AM to 10:00 PM,0928 9062 293,11.333588,77.704435
V-Mart,"Trichy Main Road, Sungu Pettai, Perambalur, Tamil Nadu, 621212",10:00 AM to 10:00 PM,0971 7966 488,11.234943,78.876808
Unlimited Fashion Store,"Mettupalayam Road, VKL Nagar, Thudiyalur, Coimbatore, Tamil Nadu, 641034",11:00 AM to 10:00 PM,0981 0448 621,11.071633,76.941993
V-Mart,"Bearing No F19, 1St Floor, Prozone Mall, Saravanapatti, Coimbatore, Tamil Nadu, 641035",11:00 AM to 10:00 PM,0928 9062 257,11.055264,76.993527
V-Mart,"Sn 4 & 5, Sf No 474, Fun Republic Mall, Sowripalayam, Avinashi Road, Opposite Police Station, Peelamedu, Coimbatore, Tamil Nadu, 641004",11:00 AM to 10:00 PM,0928 9062 256,11.024311,77.010591
V-Mart,"No 733 & 734, President Hall, Gd Naidu Charities, Avanashi Road, Race Course, Coimbatore, Tamil Nadu, 641018",10:00 AM to 10:00 PM,0928 9062 259,11.007267,76.9782491
V-Mart,"No 38, Basement & Ground Floor, Palani Road, New Agraharam, Begambur, Dindigul, Tamil Nadu, 624001",11:00 AM to 10:00 PM,0928 9062 262,10.365976,77.975899
V-Mart,"Door No 81 And 81A, Room No 78/3A, Bypass Road, Next Rathna Hospital, Ponmeni, Madurai, Tamil Nadu, 625010",11:00 AM to 10:00 PM,0928 9062 267,9.923671,78.093678
V-Mart,"Ts Ward, Au Block, Thiruvanathapuram Road, Near New Bustand, Kulavanigarpuram, Tirunelveli, Tamil Nadu, 627007",11:00 AM to 10:00 PM,0928 9062 265,8.6983231,77.727248
